iter	RMSE
1665	2.206150448
1666	2.206059099
1667	2.205935063
1668	2.205807378
1669	2.205764262
1670	2.205623433
1671	2.205587505
1672	2.205401098
1673	2.20528615
1674	2.205144637
1675	2.205087181
1676	2.204870464
1677	2.204752407
1678	2.20468632
1679	2.204551499
1680	2.204469246
1681	2.20437283
1682	2.204173517
1683	2.204088762
1684	2.203792313
1685	2.203718612
1686	2.203600892
1687	2.203353171
1688	2.203228667
1689	2.203169871
1690	2.203129628
1691	2.203087862
1692	2.203009935
1693	2.202854891
1694	2.202765716
1695	2.202514298
1696	2.20236491
1697	2.202275945
1698	2.20214955
1699	2.202053361
1700	2.201931881
1701	2.201773486
1702	2.201701285
1703	2.201630545
1704	2.201540421
1705	2.201476767
1706	2.201192462
1707	2.201038631
1708	2.200788549
1709	2.20073614
1710	2.200639162
1711	2.200524811
1712	2.200438
1713	2.200117872
1714	2.200073397
1715	2.199874555
1716	2.199781951
1717	2.19961642
1718	2.199547866
1719	2.199486806
1720	2.199218645
1721	2.199176076
1722	2.199122664
1723	2.199048728
1724	2.198916513
1725	2.198908205
1726	2.198683623
1727	2.198537086
1728	2.198391262
1729	2.198196798
1730	2.19808009
1731	2.197814284
1732	2.197750627
1733	2.197663631
1734	2.197574049
1735	2.197526018
1736	2.197371847
1737	2.19724549
1738	2.197180502
1739	2.196908211
1740	2.196808724
1741	2.196675137
1742	2.196576909
1743	2.19652167
1744	2.196368482
1745	2.196296748
1746	2.196103665
1747	2.19597862
1748	2.195835748
1749	2.195666102
1750	2.195563614
1751	2.195475498
1752	2.195269942
1753	2.195112637
1754	2.195051249
1755	2.194924108
1756	2.194752127
1757	2.194612097
1758	2.194530536
1759	2.194387127
1760	2.194348415
1761	2.194241778
1762	2.19416126
1763	2.194040132
1764	2.19399151
1765	2.193925147
1766	2.193834102
1767	2.193714549
1768	2.193621974
1769	2.193547252
1770	2.193510112
1771	2.193384017
1772	2.193278521
1773	2.193152529
1774	2.192925637
1775	2.192788895
1776	2.192739918
1777	2.192626067
1778	2.192583296
1779	2.192530016
1780	2.192386499
1781	2.192255698
1782	2.19214129
1783	2.191995028
1784	2.191972638
1785	2.191938064
1786	2.191892043
1787	2.191842329
1788	2.191750476
1789	2.191679397
1790	2.191533415
1791	2.191454657
1792	2.191425663
1793	2.191319001
1794	2.19117508
1795	2.19111154
1796	2.191018234
1797	2.190851237
1798	2.190696624
1799	2.190566094
1800	2.190506637
1801	2.190443636
1802	2.19028333
1803	2.190225396
1804	2.190171144
1805	2.190038267
1806	2.189982359
1807	2.189822422
1808	2.189764736
1809	2.189498059
1810	2.189358542
1811	2.189291481
1812	2.189121761
1813	2.188999928
1814	2.188946795
1815	2.188866951
1816	2.188829758
1817	2.188729846
1818	2.188557536
1819	2.188490971
1820	2.188387539
1821	2.188175158
1822	2.187952633
1823	2.18783851
1824	2.187805371
1825	2.187748369
1826	2.187666384
1827	2.187437948
1828	2.18736846
1829	2.187294913
1830	2.187226757
1831	2.187046533
1832	2.186980627
1833	2.18689267
1834	2.186806422
1835	2.186770304
1836	2.186691564
1837	2.186613733
1838	2.186289697
1839	2.18624558
1840	2.186200541
1841	2.186106501
1842	2.185978455
1843	2.185874671
1844	2.185793763
1845	2.185748519
1846	2.185658418
1847	2.185377132
1848	2.185273368
1849	2.1850753
1850	2.185029548
1851	2.184916563
1852	2.184809033
1853	2.184765758
1854	2.184703497
1855	2.184566984
1856	2.184451683
1857	2.18437524
1858	2.184116437
1859	2.183991903
1860	2.183899612
1861	2.183755162
1862	2.183681791
1863	2.1836002
1864	2.183450821
1865	2.183357206
1866	2.183247977
1867	2.183202394
1868	2.182969596
1869	2.182900733
1870	2.182838886
1871	2.182730795
1872	2.182481198
1873	2.182362986
1874	2.182291552
1875	2.18216676
1876	2.182011273
1877	2.181915262
1878	2.181888246
1879	2.181827386
1880	2.1817569
1881	2.18162657
1882	2.18157789
1883	2.181469518
1884	2.181320827
1885	2.181059872
1886	2.181035541
1887	2.180965654
1888	2.180846115
1889	2.180640752
1890	2.180506239
1891	2.180286204
1892	2.180188781
1893	2.180134012
1894	2.180052006
1895	2.179902741
1896	2.179783007
1897	2.179652277
1898	2.179617246
1899	2.179516063
1900	2.179495749
1901	2.179235522
1902	2.179171269
1903	2.178949477
1904	2.178901832
1905	2.178834515
1906	2.178741941
1907	2.178684797
1908	2.178598324
1909	2.178560077
1910	2.178490829
1911	2.17844272
1912	2.178152696
1913	2.178019738
1914	2.177955928
1915	2.177909134
1916	2.177722611
1917	2.177594541
1918	2.1775289
1919	2.177455618
1920	2.177351132
1921	2.177256646
1922	2.17722432
1923	2.177166497
1924	2.1769526
1925	2.17688349
1926	2.176771648
1927	2.176646828
1928	2.176557116
1929	2.176500768
1930	2.176435994
1931	2.176397594
1932	2.176214808
1933	2.176042236
1934	2.175891402
1935	2.175707505
1936	2.17554223
1937	2.175434376
1938	2.17538427
1939	2.175169248
1940	2.175022569
1941	2.174839067
1942	2.17471429
1943	2.174640217
1944	2.174300142
1945	2.174082335
1946	2.17404855
1947	2.174005229
1948	2.173870372
1949	2.173837769
1950	2.173786221
1951	2.173608957
1952	2.173518439
1953	2.173444338
1954	2.173154151
1955	2.173059012
1956	2.173008217
1957	2.172867367
1958	2.172827478
1959	2.172655779
1960	2.172531381
1961	2.172502891
1962	2.172392232
1963	2.172328988
1964	2.172165004
1965	2.17199271
1966	2.171904925
1967	2.171797772
1968	2.171766411
1969	2.171706731
1970	2.171575245
1971	2.171458605
1972	2.171293236
1973	2.171265934
1974	2.171223576
1975	2.171122636
1976	2.170963776
1977	2.170805384
1978	2.170708391
1979	2.170580907
1980	2.170474515
1981	2.170388212
1982	2.170312028
1983	2.17023165
1984	2.170131041
1985	2.169982303
1986	2.169962422
1987	2.169870858
1988	2.169804075
1989	2.169567551
1990	2.169345172
1991	2.16923315
1992	2.169119723
1993	2.168861874
1994	2.168816927
1995	2.168557013
1996	2.168452648
1997	2.168431104
1998	2.168099227
1999	2.167987144
2000	2.167968221
2001	2.167927792
2002	2.167879506
2003	2.167789133
2004	2.167726462
2005	2.167703069
2006	2.167671222
2007	2.167595851
2008	2.167537434
2009	2.167490956
2010	2.167431643
2011	2.167327824
2012	2.167221943
2013	2.166961224
2014	2.16685534
2015	2.166743271
2016	2.166509342
2017	2.166489991
2018	2.166397179
2019	2.166308905
2020	2.166135104
2021	2.166080732
2022	2.166045957
2023	2.166026906
2024	2.165939567
2025	2.165902291
2026	2.165866804
2027	2.165845451
2028	2.165739849
2029	2.165615264
2030	2.165487293
2031	2.165467919
2032	2.165418044
2033	2.165380106
2034	2.165207369
2035	2.165093724
2036	2.164915087
2037	2.164854952
2038	2.164761841
2039	2.164690543
2040	2.164566625
2041	2.164453245
2042	2.164425331
2043	2.164404874
2044	2.164361149
2045	2.164279352
2046	2.164193115
2047	2.164115854
2048	2.16399873
2049	2.16388185
2050	2.163745318
2051	2.163548558
2052	2.163422627
2053	2.163386876
2054	2.163188216
2055	2.163058645
2056	2.163022158
2057	2.162869852
2058	2.162750496
2059	2.162689702
2060	2.162533118
2061	2.16243491
2062	2.162199059
2063	2.162123675
2064	2.162074929
2065	2.16198149
2066	2.161976827
2067	2.161897187
2068	2.161853873
2069	2.161725543
2070	2.161666385
2071	2.161588309
2072	2.161451193
2073	2.16134454
2074	2.161156048
2075	2.160969321
2076	2.160930249
2077	2.160665097
2078	2.160565485
2079	2.160487259
2080	2.160390911
2081	2.160315765
2082	2.160254318
2083	2.160162122
2084	2.160105479
2085	2.160044722
2086	2.159969567
2087	2.159803683
2088	2.159704187
2089	2.159518105
2090	2.15942069
2091	2.159304978
2092	2.159188648
2093	2.159019265
2094	2.158946421
2095	2.158890043
2096	2.158723879
2097	2.158564596
2098	2.158383026
2099	2.158194414
2100	2.158026716
2101	2.157919715
2102	2.157755283
2103	2.157713709
2104	2.157605926
2105	2.157565578
2106	2.157522076
2107	2.157435508
2108	2.157356369
2109	2.157339523
2110	2.15726841
2111	2.15714142
2112	2.157077138
2113	2.156911822
2114	2.156856247
2115	2.156820754
2116	2.156723548
2117	2.156603857
2118	2.156479052
2119	2.156393289
2120	2.15623983
2121	2.156119761
2122	2.155986168
2123	2.155924671
2124	2.155828964
2125	2.155690099
2126	2.155597466
2127	2.155314097
2128	2.155144182
2129	2.155027501
2130	2.155007513
2131	2.154972004
2132	2.154911036
2133	2.154849495
2134	2.154778382
2135	2.154649928
2136	2.154604604
2137	2.154522389
2138	2.154464873
2139	2.154425181
2140	2.154370112
2141	2.154256075
2142	2.154078812
2143	2.153964193
2144	2.153901865
2145	2.153863684
2146	2.153728145
2147	2.15364656
2148	2.153441038
2149	2.1534026
2150	2.153337159
2151	2.153174968
2152	2.15295805
2153	2.152908443
2154	2.152906777
2155	2.152857649
2156	2.152709749
2157	2.152665167
2158	2.152490695
2159	2.15232775
2160	2.152224991
2161	2.152131349
2162	2.15184903
2163	2.15179797
2164	2.151714492
2165	2.151613044
2166	2.151523297
2167	2.151410908
2168	2.151247884
2169	2.151212506
2170	2.151188765
2171	2.150969153
2172	2.150861184
2173	2.150743362
2174	2.150656701
2175	2.150497123
2176	2.150440722
2177	2.150215087
2178	2.150187636
2179	2.14995797
2180	2.149879426
2181	2.149850604
2182	2.149774669
2183	2.14973106
2184	2.149541844
2185	2.149527733
2186	2.149391787
2187	2.149235272
2188	2.149140401
2189	2.149120174
2190	2.148929926
2191	2.148830321
2192	2.148781419
2193	2.148695252
2194	2.148630188
2195	2.148439557
2196	2.148406109
2197	2.148317871
2198	2.148277766
2199	2.148078375
2200	2.148041422
2201	2.147914392
2202	2.147694728
2203	2.147640997
2204	2.147525173
2205	2.147372259
2206	2.147316022
2207	2.147301693
2208	2.147073734
2209	2.146956827
2210	2.146870188
2211	2.146780042
2212	2.146725141
2213	2.146610855
2214	2.14656202
2215	2.146388775
2216	2.146353382
2217	2.146287874
2218	2.146082059
2219	2.145933475
2220	2.14585118
2221	2.145825807
2222	2.145695354
2223	2.145586614
2224	2.145520217
2225	2.145454569
2226	2.14533809
2227	2.145244373
2228	2.145135645
2229	2.145032887
2230	2.144959204
2231	2.144833824
2232	2.144721993
2233	2.144549047
2234	2.144521598
2235	2.144450462
2236	2.144292382
2237	2.144267727
2238	2.144191337
2239	2.144135502
2240	2.144009693
2241	2.143898543
2242	2.143880715
2243	2.143695648
2244	2.143642444
2245	2.14351213
2246	2.143393572
2247	2.143297837
2248	2.143247048
2249	2.143179877
2250	2.143046816
2251	2.142985948
2252	2.142853678
2253	2.142728538
2254	2.142553398
2255	2.14249157
2256	2.142323465
2257	2.142196895
2258	2.142101414
2259	2.142037144
2260	2.141939301
2261	2.141822829
2262	2.141747062
2263	2.141710155
2264	2.14162307
2265	2.141534414
2266	2.1414501
2267	2.141336246
2268	2.141296077
2269	2.141223052
2270	2.141101256
2271	2.140937859
2272	2.140856466
2273	2.140731921
2274	2.14064159
2275	2.140409316
2276	2.140380277
2277	2.140254797
2278	2.140192052
2279	2.140064636
2280	2.140029748
2281	2.139900262
2282	2.139848514
2283	2.139790319
2284	2.139630446
2285	2.139517566
2286	2.139476146
2287	2.139451264
2288	2.139377833
2289	2.139341317
2290	2.139269006
2291	2.139122223
2292	2.138944569
2293	2.138848522
2294	2.138831218
2295	2.138727116
2296	2.138700614
2297	2.13862222
2298	2.138560218
2299	2.13830973
2300	2.138241827
2301	2.138009702
2302	2.137964602
2303	2.137912119
2304	2.137732774
2305	2.137593436
2306	2.137435384
2307	2.137269044
2308	2.137116419
2309	2.1370045
2310	2.13689343
2311	2.136625495
2312	2.136518569
2313	2.136319331
2314	2.136268073
2315	2.136157354
2316	2.136094976
2317	2.136070246
2318	2.136051663
2319	2.135977072
2320	2.135906422
2321	2.135840691
2322	2.135728138
2323	2.135686615
2324	2.13555891
2325	2.135367692
2326	2.135242622
2327	2.135172026
2328	2.135095193
2329	2.134995037
2330	2.134898795
2331	2.134879893
2332	2.134800237
2333	2.134721128
2334	2.134630354
2335	2.134602619
2336	2.134509635
2337	2.134402036
2338	2.134279156
2339	2.134236902
2340	2.134193948
2341	2.134153325
2342	2.13408059
2343	2.134077878
2344	2.134026822
2345	2.133870121
2346	2.133775558
2347	2.133699066
2348	2.13364034
2349	2.133564295
2350	2.133373967
2351	2.1332794
2352	2.133132186
2353	2.132992302
2354	2.132810435
2355	2.13272777
2356	2.132638113
2357	2.132549478
2358	2.132382223
2359	2.132380668
2360	2.13227035
2361	2.132122917
2362	2.132082881
2363	2.131939455
2364	2.131789361
2365	2.131634795
2366	2.131501156
2367	2.131432981
2368	2.131383476
2369	2.131306421
2370	2.131057667
2371	2.130991835
2372	2.13089657
2373	2.130762245
2374	2.130748297
2375	2.13065174
2376	2.130593356
2377	2.130378609
2378	2.130195016
2379	2.130075468
2380	2.129984527
2381	2.129745626
2382	2.129687121
2383	2.129592563
2384	2.129536648
2385	2.129474107
2386	2.129369546
2387	2.129351188
2388	2.129296037
2389	2.129295284
2390	2.129210908
2391	2.129082828
2392	2.128976605
2393	2.128893236
2394	2.128659414
2395	2.128505617
2396	2.128415093
2397	2.128306653
2398	2.128261987
2399	2.128186787
2400	2.128107955
2401	2.127923282
2402	2.127776252
2403	2.127747668
2404	2.127694933
2405	2.127519704
2406	2.12733631
2407	2.127211108
2408	2.127048692
2409	2.126910334
2410	2.126779817
2411	2.126589099
2412	2.126434744
2413	2.126270417
2414	2.126171552
2415	2.126081758
2416	2.126034436
2417	2.125788855
2418	2.125719443
2419	2.125667128
2420	2.125598404
2421	2.125505171
2422	2.125339336
2423	2.125221843
2424	2.125197472
2425	2.125073497
2426	2.125002164
2427	2.124897647
2428	2.124805899
2429	2.124643141
2430	2.124550558
2431	2.124416396
2432	2.124363567
2433	2.124295454
2434	2.124153961
2435	2.124055778
2436	2.123898015
2437	2.123828021
2438	2.123731887
2439	2.123643132
2440	2.123564112
2441	2.123505967
2442	2.123472055
2443	2.123412375
2444	2.123305876
2445	2.1231831
2446	2.123129419
2447	2.122918302
2448	2.122743294
2449	2.122632779
2450	2.122601667
2451	2.122429973
2452	2.122419381
2453	2.122384717
2454	2.122245914
2455	2.122145397
2456	2.121966341
2457	2.121922277
2458	2.121810381
2459	2.121736884
2460	2.121574169
2461	2.121552029
2462	2.121503121
2463	2.121430939
2464	2.121328117
2465	2.121187779
2466	2.121149746
2467	2.120942852
2468	2.120766531
2469	2.12068667
2470	2.12062792
2471	2.120532477
2472	2.120254922
2473	2.120173035
2474	2.120145399
2475	2.120074926
2476	2.12004075
2477	2.119845427
2478	2.119778305
2479	2.119731728
2480	2.119655281
2481	2.119561889
2482	2.119498344
2483	2.119430991
2484	2.119364583
2485	2.11918782
2486	2.119113176
2487	2.119077296
2488	2.118913014
2489	2.118824181
2490	2.118771105
2491	2.118727684
2492	2.118633276
2493	2.118506071
2494	2.1184324
2495	2.118340685
2496	2.118325749
2497	2.118270549
2498	2.118176372
2499	2.118155819
2500	2.11808082
2501	2.117992284
2502	2.117886488
2503	2.117762168
2504	2.117626778
2505	2.117593807
2506	2.117363525
2507	2.117326631
2508	2.117193249
2509	2.117112547
2510	2.117042283
2511	2.116954191
2512	2.116879841
2513	2.11683084
2514	2.116755127
2515	2.11670387
2516	2.116625632
2517	2.116565598
2518	2.116416984
2519	2.116306238
2520	2.116161635
2521	2.116027405
2522	2.115973843
2523	2.115917704
2524	2.115758783
2525	2.115707401
2526	2.115594045
2527	2.115383661
2528	2.115326242
2529	2.115220284
2530	2.115162765
2531	2.115113618
2532	2.115078505
2533	2.114971293
2534	2.114935712
2535	2.114886027
2536	2.11482715
2537	2.114659211
2538	2.114569106
2539	2.114477519
2540	2.114400753
2541	2.114236483
2542	2.114165608
2543	2.11401808
2544	2.113953963
2545	2.11391933
2546	2.113866555
2547	2.113756343
2548	2.113657797
2549	2.113562753
2550	2.113543388
2551	2.113434446
2552	2.113381636
2553	2.11326831
2554	2.113240597
2555	2.11322746
2556	2.113174238
2557	2.113078744
2558	2.112897255
2559	2.112829568
2560	2.112753995
2561	2.112697829
2562	2.112612643
2563	2.112557629
2564	2.112399225
2565	2.112340646
2566	2.112250966
2567	2.112196921
2568	2.112126251
2569	2.112076563
2570	2.112004171
2571	2.111951762
2572	2.11179086
2573	2.111751537
2574	2.11166689
2575	2.111607178
2576	2.111440079
2577	2.111288443
2578	2.111259922
2579	2.111062129
2580	2.111033598
2581	2.110981504
2582	2.110934085
2583	2.110849075
2584	2.110784563
2585	2.110736301
2586	2.110640053
2587	2.110572042
2588	2.110327766
2589	2.110226282
2590	2.110175534
2591	2.110120765
2592	2.109984179
2593	2.10994619
2594	2.109864898
2595	2.109773904
2596	2.109690414
2597	2.109631756
2598	2.10954177
2599	2.109498169
2600	2.109436353
2601	2.109410273
2602	2.109293779
2603	2.109252614
2604	2.10917335
2605	2.109072944
2606	2.108941297
2607	2.108832577
2608	2.108726685
2609	2.108651467
2610	2.10852953
2611	2.108490064
2612	2.108424069
2613	2.108304129
2614	2.108209284
2615	2.108056419
2616	2.108009191
2617	2.107977352
2618	2.107941952
2619	2.107843835
2620	2.107791675
2621	2.107650199
2622	2.107514976
2623	2.107468575
2624	2.107406123
2625	2.107236998
2626	2.107154591
2627	2.106872246
2628	2.106815826
2629	2.106778535
2630	2.106732267
2631	2.106565565
2632	2.106410716
2633	2.106361192
2634	2.106229005
2635	2.106224799
2636	2.10615557
2637	2.10611513
2638	2.106023238
2639	2.105898366
2640	2.105871151
2641	2.105709648
2642	2.105601881
2643	2.1055868
2644	2.105552813
2645	2.105452309
2646	2.105413377
2647	2.105347756
2648	2.105277762
2649	2.105215265
2650	2.105166214
2651	2.105137517
2652	2.105076588
2653	2.105017026
2654	2.10497203
2655	2.104879198
2656	2.104726237
2657	2.104703575
2658	2.104584994
2659	2.104416625
2660	2.104274812
2661	2.104274118
2662	2.104215966
2663	2.104163516
2664	2.104020526
2665	2.103970712
2666	2.103832359
2667	2.103797355
2668	2.103583236
2669	2.103426844
2670	2.103402488
2671	2.103344991
2672	2.103232964
2673	2.103154467
2674	2.103079704
2675	2.103012684
2676	2.102833939
2677	2.102595721
2678	2.102557233
2679	2.10248927
2680	2.102422087
2681	2.102365835
2682	2.102291666
2683	2.102193077
2684	2.102089615
2685	2.102050389
2686	2.1020046
2687	2.101855347
2688	2.101724919
2689	2.101427106
2690	2.10137708
2691	2.101347556
2692	2.101255862
2693	2.101030987
2694	2.100981844
2695	2.100895095
2696	2.10081587
2697	2.100787305
2698	2.100744652
2699	2.100687968
2700	2.100643991
2701	2.100548961
2702	2.100486446
2703	2.100439369
2704	2.100405212
2705	2.100312102
2706	2.100277107
2707	2.100208043
2708	2.100129629
2709	2.100023974
2710	2.099947839
2711	2.099926644
2712	2.099856515
2713	2.099844851
2714	2.099731855
2715	2.099711197
2716	2.099564226
2717	2.099486315
2718	2.09946709
2719	2.099397388
2720	2.09932745
2721	2.099105898
2722	2.098977375
2723	2.098840761
2724	2.098755875
2725	2.098733955
2726	2.098642515
2727	2.0986284
2728	2.098600606
2729	2.098552267
2730	2.098520818
2731	2.098473668
2732	2.098407773
2733	2.098266734
2734	2.098218703
2735	2.098139055
2736	2.098010015
2737	2.097955474
2738	2.097915198
2739	2.097834438
2740	2.097767433
2741	2.097672222
2742	2.097648294
2743	2.097534893
2744	2.097429854
2745	2.097288502
2746	2.097183078
2747	2.09712169
2748	2.097081394
2749	2.096875511
2750	2.096654797
2751	2.096381802
2752	2.096311719
2753	2.096262753
2754	2.096241609
2755	2.096179552
2756	2.096147892
2757	2.095888028
2758	2.095833634
2759	2.095750866
2760	2.095742999
2761	2.095694725
2762	2.095473979
2763	2.095421389
2764	2.095385186
2765	2.095385109
2766	2.095381942
2767	2.095230333
2768	2.095210088
2769	2.095164365
2770	2.095122779
2771	2.095079777
2772	2.095055114
2773	2.095023295
2774	2.09496029
2775	2.094926241
2776	2.094883475
2777	2.094825941
2778	2.094764609
2779	2.094700671
2780	2.09470067
2781	2.094632255
2782	2.094611023
2783	2.094538384
2784	2.094478066
2785	2.094422619
2786	2.094366423
2787	2.094304551
2788	2.094231039
2789	2.094203722
2790	2.094119756
2791	2.094080548
2792	2.094042886
2793	2.093944609
2794	2.093912874
2795	2.093861807
2796	2.093825019
2797	2.093750783
2798	2.093603705
2799	2.093587701
2800	2.093456225
2801	2.093429794
2802	2.093342831
2803	2.093200171
2804	2.093140149
2805	2.093068871
2806	2.093042059
2807	2.092988324
2808	2.092931005
2809	2.092885325
2810	2.092762158
2811	2.092713263
2812	2.0926247
2813	2.092560051
2814	2.092522052
2815	2.092484166
2816	2.092441944
2817	2.092409616
2818	2.092405487
2819	2.092140749
2820	2.092081106
2821	2.092073195
2822	2.092019981
2823	2.091900817
2824	2.09188202
2825	2.091833345
2826	2.091747854
2827	2.091668511
2828	2.091664543
2829	2.091588988
2830	2.091518329
2831	2.091451542
2832	2.091344312
2833	2.091301735
2834	2.091165734
2835	2.091098382
2836	2.091044277
2837	2.090922739
2838	2.09086433
2839	2.090832194
2840	2.090770544
2841	2.090519456
2842	2.090303676
2843	2.0902865
2844	2.090210496
2845	2.090162697
2846	2.090073592
2847	2.089971703
2848	2.089940089
2849	2.089853964
2850	2.089785294
2851	2.089651612
2852	2.089620504
2853	2.089600659
2854	2.089511074
2855	2.089403561
2856	2.089355303
2857	2.089217626
2858	2.089078773
2859	2.08900078
2860	2.088755567
2861	2.088674146
2862	2.088628732
2863	2.088549497
2864	2.088518266
2865	2.088489504
2866	2.088452406
2867	2.088415114
2868	2.088367109
2869	2.088327858
2870	2.088272962
2871	2.088233665
2872	2.088149695
2873	2.087938674
2874	2.087926697
2875	2.08791242
2876	2.087849225
2877	2.087785131
2878	2.087722329
2879	2.087639099
2880	2.087617185
2881	2.087505505
2882	2.087474324
2883	2.087404105
2884	2.08737407
2885	2.087325373
2886	2.087264291
2887	2.087084357
2888	2.086948723
2889	2.086889008
2890	2.086858928
2891	2.086835762
2892	2.086831847
2893	2.086795361
2894	2.086730659
2895	2.086703664
2896	2.086671957
2897	2.086595336
2898	2.086577158
2899	2.086573588
2900	2.086548115
2901	2.086481139
2902	2.086456361
2903	2.086382735
2904	2.086336324
2905	2.086265434
2906	2.086243082
2907	2.086105241
2908	2.086075412
2909	2.086028115
2910	2.085990432
2911	2.085913592
2912	2.085747411
2913	2.085707283
2914	2.085673225
2915	2.085642994
2916	2.085601073
2917	2.085572152
2918	2.085425249
2919	2.085291669
2920	2.085256701
2921	2.085226507
2922	2.085162374
2923	2.085130706
2924	2.085112416
2925	2.084959698
2926	2.084909522
2927	2.084862438
2928	2.08482992
2929	2.084758942
2930	2.084689532
2931	2.08468278
2932	2.084645985
2933	2.084520307
2934	2.084464989
2935	2.084403031
2936	2.08436154
2937	2.084294862
2938	2.084268749
2939	2.084239801
2940	2.0842066
2941	2.083942824
2942	2.083882067
2943	2.083867965
2944	2.083820073
2945	2.083780675
2946	2.083725743
2947	2.083492065
2948	2.083398888
2949	2.083139847
2950	2.083093821
2951	2.083069406
2952	2.083041079
2953	2.083034858
2954	2.082882183
2955	2.082808679
2956	2.082768103
2957	2.08272923
2958	2.082718878
2959	2.082688592
2960	2.082603584
2961	2.082516526
2962	2.082513514
2963	2.082408428
2964	2.082277988
2965	2.082234749
2966	2.082086609
2967	2.082071052
2968	2.08197268
2969	2.081950817
2970	2.081935978
2971	2.081915351
2972	2.081905928
2973	2.08183786
2974	2.081774083
2975	2.081648631
2976	2.081544432
2977	2.081464273
2978	2.081440811
2979	2.081434244
2980	2.08135716
2981	2.081315332
2982	2.081285102
2983	2.081175963
2984	2.081123384
2985	2.081096219
2986	2.080947398
2987	2.080919756
2988	2.080892025
2989	2.080844434
2990	2.080730285
2991	2.080681541
2992	2.080614186
2993	2.080604174
2994	2.08057728
2995	2.080549733
2996	2.080524167
2997	2.080511056
2998	2.080484511
2999	2.080465288
3000	2.080379105
3001	2.080347099
3002	2.080323173
3003	2.080263323
3004	2.080228432
3005	2.080201218
3006	2.080134726
3007	2.080107482
3008	2.080073668
3009	2.080046719
3010	2.080009487
3011	2.079997693
3012	2.079931493
3013	2.079815113
3014	2.079759881
3015	2.079756391
3016	2.079625565
3017	2.079573437
3018	2.079494499
3019	2.079468463
3020	2.079454033
3021	2.079387723
3022	2.079384255
3023	2.07934989
3024	2.079236445
3025	2.079209773
3026	2.079170768
3027	2.079123626
3028	2.079060272
3029	2.079002437
3030	2.078949942
3031	2.078923535
3032	2.078884009
3033	2.078857616
3034	2.078853452
3035	2.078719243
3036	2.078675824
3037	2.078552198
3038	2.07851826
3039	2.07850688
3040	2.078489699
3041	2.078269642
3042	2.078055919
3043	2.078051542
3044	2.077981939
3045	2.077979039
3046	2.077952547
3047	2.077917853
3048	2.077868231
3049	2.077827215
3050	2.077789479
3051	2.077697
3052	2.077626662
3053	2.077595822
3054	2.077577556
3055	2.07738196
3056	2.077211215
3057	2.077161044
3058	2.077134899
3059	2.077109268
3060	2.077054531
3061	2.07692409
3062	2.076838264
3063	2.076818567
3064	2.076750734
3065	2.076723506
3066	2.076705165
3067	2.076640214
3068	2.076614285
3069	2.076548133
3070	2.076496156
3071	2.076492505
3072	2.07647058
3073	2.076432895
3074	2.076430548
3075	2.076216747
3076	2.076191675
3077	2.076156312
3078	2.076134424
3079	2.0760246
3080	2.076001994
3081	2.075998081
3082	2.075821869
3083	2.075701981
3084	2.075663718
3085	2.075660126
3086	2.075588226
3087	2.075520459
3088	2.075308492
3089	2.075275751
3090	2.075177173
3091	2.075174883
3092	2.075156637
3093	2.075154587
3094	2.075128196
3095	2.07495931
3096	2.074894642
3097	2.074799514
3098	2.074766096
3099	2.074721296
3100	2.074697062
3101	2.074636511
3102	2.074560797
3103	2.074538858
3104	2.074519696
3105	2.074489455
3106	2.074398459
3107	2.074354163
3108	2.074323891
3109	2.074236516
3110	2.074111908
3111	2.073988009
3112	2.073954491
3113	2.073933201
3114	2.073916997
3115	2.073857541
3116	2.073854004
3117	2.073799963
3118	2.073746435
3119	2.073698115
3120	2.073678181
3121	2.073505193
3122	2.073493942
3123	2.073487713
3124	2.073431956
3125	2.073426142
3126	2.07337554
3127	2.073307284
3128	2.07326531
3129	2.073165386
3130	2.073120899
3131	2.073066755
3132	2.072868712
3133	2.072795952
3134	2.07271057
3135	2.072656625
3136	2.072571009
3137	2.07256825
3138	2.072519434
3139	2.072517635
3140	2.072295677
3141	2.072277355
3142	2.072224694
3143	2.072192807
3144	2.071972565
3145	2.071948248
3146	2.071920575
3147	2.071915726
3148	2.071891362
3149	2.071836265
3150	2.07182424
3151	2.071821534
3152	2.071819331
3153	2.071808807
3154	2.071800613
3155	2.071688804
3156	2.071651661
3157	2.071592215
3158	2.071562308
3159	2.071546018
3160	2.071515681
3161	2.071497044
3162	2.071441326
3163	2.071413103
3164	2.071400381
3165	2.071379626
3166	2.071376944
3167	2.071267276
3168	2.071246085
3169	2.071242404
3170	2.071235147
3171	2.071211857
3172	2.071002468
3173	2.070975455
3174	2.070963986
3175	2.070743137
3176	2.070623603
3177	2.070572763
3178	2.070545156
3179	2.070528901
3180	2.070419457
3181	2.070372738
3182	2.070332016
3183	2.070307911
3184	2.070283959
3185	2.070233703
3186	2.070112151
3187	2.070017024
3188	2.069993235
3189	2.069959669
3190	2.06987639
3191	2.069857034
3192	2.069835356
3193	2.069795665
3194	2.069604992
3195	2.069554027
3196	2.069457323
3197	2.069426345
3198	2.069403319
3199	2.069351266
3200	2.069349553
3201	2.069143817
3202	2.069113309
3203	2.069089684
3204	2.069087066
3205	2.068982412
3206	2.068851478
3207	2.068738404
3208	2.068694801
3209	2.068653719
3210	2.068651977
3211	2.068628541
3212	2.068605163
3213	2.068568253
3214	2.068547352
3215	2.068524012
3216	2.068497199
3217	2.068464727
3218	2.068349019
